QUADRANT,FULLADDRESS,ZIPCODE,BEDRM,BATHRM,KITCHENS,PRICE
NW,3831 LIVINGSTON STREET NW,20015.0,5,5,1.0,1975000.0
NW,3742 CUMBERLAND STREET NW,20016.0,4,3,1.0,1195000.0
NW,3714 CHESAPEAKE STREET NW,20016.0,3,2,1.0,1103714.0
NW,3745 BRANDYWINE STREET NW,20016.0,4,3,1.0,840000.0
NW,3715 MORRISON STREET NW,20015.0,5,4,1.0,1875000.0
NW,3721 YUMA STREET NW,20016.0,3,2,1.0,1290000.0
NW,3513 ORDWAY STREET NW,20016.0,4,2,1.0,925000.0
NW,3733 VAN NESS STREET NW,20016.0,4,3,1.0,1116000.0
NW,4203 38TH STREET NW,20016.0,3,2,1.0,1075000.0
NW,4207 38TH STREET NW,20016.0,4,3,1.0,1218000.0
NW,3722 CHESAPEAKE STREET NW,20016.0,5,4,1.0,1800000.0
NW,3711 WINDOM PLACE NW,20016.0,4,3,1.0,1375000.0
NW,2711 36TH STREET NW,20007.0,5,5,1.0,2750000.0
NW,3419 WISCONSIN AVENUE NW,20016.0,5,4,2.0,925000.0
NW,3620 NORTON PLACE NW,20016.0,3,3,1.0,1067500.0
NW,5023 RENO ROAD NW,20008.0,6,3,1.0,1400000.0
NW,5031 RENO ROAD NW,20008.0,3,2,1.0,975000.0
NW,3514 RODMAN STREET NW,20008.0,5,3,1.0,1610000.0
NW,4424 36TH STREET NW,20008.0,5,5,1.0,2831280.0
NW,3617 QUESADA STREET NW,20015.0,5,3,1.0,985000.0
NW,5504 CHEVY CHASE PARKWAY NW,20015.0,7,7,1.0,2800000.0
NW,3412 QUESADA STREET NW,20015.0,5,2,1.0,1010000.0
NW,3200 ELLICOTT STREET NW,20008.0,6,5,1.0,1000000.0
NW,3536 SPRINGLAND LANE NW,20008.0,7,7,1.0,5747932.0
NW,5303 CONNECTICUT AVENUE NW,20015.0,2,1,1.0,1700000.0
NW,3722 JOCELYN STREET NW,20015.0,3,1,1.0,850000.0
NW,3711 JENIFER STREET NW,20015.0,3,3,1.0,786000.0
NW,3623 PATTERSON STREET NW,20015.0,4,1,1.0,900000.0
NW,3612 QUESADA STREET NW,20015.0,3,2,1.0,448000.0
NW,3606 QUESADA STREET NW,20015.0,6,3,1.0,1450000.0
NW,4534 RENO ROAD NW,20008.0,4,3,1.0,1425500.0
NW,3726 LIVINGSTON STREET NW,20015.0,4,2,1.0,1205000.0
NW,4335 37TH STREET NW,20008.0,5,4,1.0,1823007.0
NW,3720 WINDOM PLACE NW,20016.0,3,2,1.0,990000.0
NW,3214 ELLICOTT STREET NW,20008.0,4,3,1.0,1097250.0
NW,3620 WARREN STREET NW,20008.0,4,3,2.0,1125000.0
NW,3636 VEAZEY STREET NW,20008.0,3,2,1.0,895101.0
NW,3320 36TH STREET NW,20016.0,2,2,1.0,1225000.0
NW,3207 38TH STREET NW,20016.0,4,3,1.0,1875000.0
NW,3247 38TH STREET NW,20016.0,4,3,1.0,1020000.0
NW,2706 36TH STREET NW,20007.0,7,5,1.0,2100000.0
NW,5217 NEBRASKA AVENUE NW,20015.0,4,3,1.0,721000.0
NW,5213 NEBRASKA AVENUE NW,20015.0,3,2,1.0,820000.0
NW,3615 PATTERSON STREET NW,20015.0,3,2,1.0,925000.0
NW,3765 NORTHAMPTON STREET NW,20015.0,2,2,1.0,1787500.0
NW,3707 MILITARY ROAD NW,20015.0,5,4,1.0,1295000.0
NW,3755 KANAWHA STREET NW,20015.0,4,4,1.0,1709000.0
NW,3115 APPLETON STREET NW,20008.0,5,4,1.0,1999000.0
NW,3011 ALBEMARLE STREET NW,20008.0,5,4,1.0,1250000.0
NW,4550 30TH STREET NW,20008.0,5,3,1.0,1355000.0
NW,3718 JENIFER STREET NW,20015.0,4,3,2.0,967000.0
NW,5232 CHEVY CHASE PARKWAY NW,20015.0,4,1,1.0,1040000.0
NW,3637 WARREN STREET NW,20008.0,4,3,1.0,930000.0
NW,3621 VAN NESS STREET NW,20008.0,4,5,2.0,1380000.0
NW,3507 WOODLEY ROAD NW,20016.0,6,5,1.0,2900000.0
NW,3611 LOWELL STREET NW,20016.0,5,4,2.0,2000000.0
NW,3712 WOODLEY ROAD NW,20016.0,4,3,2.0,1100000.0
NW,2608 36TH STREET NW,20007.0,5,2,1.0,1385000.0
NW,3640 APPLETON STREET NW,20008.0,5,3,1.0,1575000.0
NW,3318 UPLAND TERRACE NW,20015.0,3,2,1.0,971620.0
NW,5101 CONNECTICUT AVENUE NW,20008.0,5,4,3.0,1000000.0
NW,5103 CONNECTICUT AVENUE NW,20008.0,4,3,1.0,1450000.0
NW,5230 NEBRASKA AVENUE NW,20015.0,4,3,1.0,1000000.0
NW,3525 WOODLEY ROAD NW,20016.0,6,4,1.0,4500000.0
NW,4526 36TH STREET NW,20008.0,5,3,2.0,1400000.0
NW,3612 BRANDYWINE STREET NW,20008.0,5,4,1.0,1501000.0
NW,5320 CONNECTICUT AVENUE NW,20015.0,3,2,1.0,820000.0
NW,5209 CHEVY CHASE PARKWAY NW,20015.0,3,2,1.0,860000.0
NW,5221 CHEVY CHASE PARKWAY NW,20015.0,3,3,1.0,840000.0
NW,3818 INGOMAR STREET NW,20015.0,6,4,1.0,2010000.0
NW,3755 JENIFER STREET NW,20015.0,4,3,1.0,1305000.0
NW,3746 JOCELYN STREET NW,20015.0,4,2,1.0,835000.0
NW,3215 TENNYSON STREET NW,20015.0,3,2,1.0,875000.0
NW,2918 GARFIELD STREET NW,20008.0,4,4,1.0,1575000.0
NW,5456 NEBRASKA AVENUE NW,20015.0,3,3,1.0,1005000.0
NW,3061 PORTER STREET NW,20008.0,4,3,1.0,1246000.0
NW,6340 UTAH AVENUE NW,20015.0,4,3,1.0,1350000.0
NW,6336 UTAH AVENUE NW,20015.0,4,2,1.0,1005000.0
NW,3231 STEPHENSON PLACE NW,20015.0,3,3,1.0,1010000.0
NW,3250 TENNYSON STREET NW,20015.0,4,3,1.0,1575000.0
NW,2810 MCKINLEY STREET NW,20015.0,5,4,1.0,1340000.0
NW,2731 NEWLANDS STREET NW,20015.0,3,2,1.0,810000.0
NW,3218 QUESADA STREET NW,20015.0,4,3,1.0,1187500.0
NW,3315 ROWLAND PLACE NW,20008.0,6,4,1.0,2250000.0
NW,3316 RUNNYMEDE PLACE NW,20015.0,5,3,1.0,1050000.0
NW,2955 TILDEN STREET NW,20008.0,5,4,1.0,1200000.0
NW,3050 HARRISON STREET NW,20015.0,3,2,1.0,1164000.0
NW,5315 NEVADA AVENUE NW,20015.0,5,3,1.0,1415000.0
NW,5147 34TH STREET NW,20008.0,4,2,1.0,1227000.0
NW,3200 PORTER STREET NW,20008.0,5,3,2.0,1210000.0
NW,3036 MACOMB STREET NW,20008.0,6,7,1.0,4300000.0
NW,3095 ORDWAY STREET NW,20008.0,3,3,1.0,1165000.0
NW,3617 JOCELYN STREET NW,20015.0,4,2,1.0,881000.0
NW,3638 JOCELYN STREET NW,20015.0,4,3,1.0,959000.0
NW,5412 NEBRASKA AVENUE NW,20015.0,4,2,1.0,937000.0
NW,5404 NEBRASKA AVENUE NW,20015.0,4,2,1.0,890000.0
NW,3113 QUEBEC PLACE NW,20008.0,3,2,1.0,1165000.0
NW,3231 RITTENHOUSE STREET NW,20015.0,4,2,1.0,1197525.0
NW,6109 33RD STREET NW,20015.0,5,3,1.0,1379000.0
NW,3702 34TH STREET NW,20008.0,4,2,1.0,790000.0
NW,6000 34TH PLACE NW,20015.0,4,2,1.0,845000.0
NW,6003 34TH PLACE NW,20015.0,5,2,1.0,1135000.0
NW,3327 QUESADA STREET NW,20015.0,5,4,1.0,1360000.0
NW,3315 FESSENDEN STREET NW,20008.0,6,4,1.0,1498750.0
NW,3388 STUYVESANT PLACE NW,20015.0,3,1,1.0,812500.0
NW,3372 STUYVESANT PLACE NW,20015.0,4,2,1.0,919000.0
NW,3300 RITTENHOUSE STREET NW,20015.0,6,4,1.0,3000000.0
NW,3336 QUESADA STREET NW,20015.0,4,3,1.0,1050000.0
NW,3402 MACOMB STREET NW,20016.0,5,3,1.0,1625000.0
NW,3400 MACOMB STREET NW,20016.0,3,1,1.0,1835000.0
NW,3513 34TH STREET NW,20008.0,5,5,1.0,1950000.0
NW,3334 STUYVESANT PLACE NW,20015.0,4,4,1.0,1090000.0
NW,3300 STUYVESANT PLACE NW,20015.0,4,3,1.0,1000000.0
NW,3610 JOCELYN STREET NW,20015.0,4,3,1.0,905000.0
NW,3223 MILITARY ROAD NW,20015.0,3,2,1.0,885000.0
NW,6244 UTAH AVENUE NW,20015.0,3,3,1.0,975000.0
NW,6208 32ND STREET NW,20015.0,3,1,2.0,769000.0
NW,3205 RITTENHOUSE STREET NW,20015.0,3,2,1.0,899000.0
NW,6112 32ND STREET NW,20015.0,3,3,1.0,900000.0
NW,5706 NEVADA AVENUE NW,20015.0,3,1,1.0,750000.0
NW,3634 JOCELYN STREET NW,20015.0,4,3,1.0,979000.0
NW,3239 MILITARY ROAD NW,20015.0,3,2,1.0,825000.0
NW,3415 PORTER STREET NW,20016.0,3,1,1.0,956750.0
NW,5705 CHEVY CHASE PARKWAY NW,20015.0,5,5,1.0,1537000.0
NW,3254 PATTERSON STREET NW,20015.0,5,4,1.0,1000000.0
NW,3307 HIGHLAND PLACE NW,20008.0,3,2,1.0,1445000.0
NW,3342 QUESADA STREET NW,20015.0,6,5,1.0,2130000.0
NW,5604 33RD STREET NW,20015.0,4,3,1.0,1150000.0
NW,2942 MCKINLEY STREET NW,20015.0,3,3,1.0,825000.0
NW,3409 FESSENDEN STREET NW,20008.0,4,2,1.0,1050000.0
NW,5132 LINNEAN TERRACE NW,20008.0,3,2,1.0,980450.0
NW,3429 34TH PLACE NW,20016.0,5,3,1.0,1900000.0
NW,3305 WOODLEY ROAD NW,20008.0,5,4,1.0,1450000.0
NW,3101 GARFIELD STREET NW,20008.0,5,4,2.0,2024000.0
NW,3208 CLEVELAND AVENUE NW,20008.0,5,4,1.0,1875000.0
NW,3501 30TH STREET NW,20008.0,3,4,1.0,1500000.0
NW,5400 32ND STREET NW,20015.0,5,3,1.0,975000.0
NW,3315 GARFIELD STREET NW,20008.0,5,2,1.0,1550000.0
NW,2926 33RD PLACE NW,20008.0,5,2,1.0,1275000.0
NW,3311 MILITARY ROAD NW,20015.0,4,3,1.0,950000.0
NW,3335 MILITARY ROAD NW,20015.0,3,2,2.0,901000.0
NW,3221 OLIVER STREET NW,20015.0,5,3,1.0,1650000.0
NW,3209 MORRISON STREET NW,20015.0,4,2,1.0,1255000.0
NW,4214 LENORE LANE NW,20008.0,5,5,1.0,1650000.0
NW,5136 LINNEAN TERRACE NW,20008.0,2,3,1.0,850000.0
NW,5148 LINNEAN TERRACE NW,20008.0,3,2,1.0,851000.0
NW,3304 MCKINLEY STREET NW,20015.0,3,1,1.0,900000.0
NW,2908 LEGATION STREET NW,20015.0,4,2,1.0,950000.0
NW,3231 ELLICOTT STREET NW,20008.0,4,2,1.0,1250000.0
NW,2942 ORDWAY STREET NW,20008.0,7,6,1.0,5300000.0
NW,3044 RODMAN STREET NW,20008.0,4,3,1.0,1249000.0
NW,5528 BROAD BRANCH ROAD NW,20015.0,5,3,1.0,1250000.0
NW,3420 MCKINLEY STREET NW,20015.0,4,4,1.0,1107500.0
NW,3200 MILITARY ROAD NW,20015.0,4,3,1.0,935000.0
NW,3201 GARFIELD STREET NW,20008.0,4,4,1.0,1610000.0
NW,4850 LINNEAN AVENUE NW,20008.0,5,5,1.0,2900000.0
NW,3000 ELLICOTT STREET NW,20008.0,3,3,1.0,1025000.0
NW,6251 29TH STREET NW,20015.0,4,2,1.0,956000.0
NW,6604 31ST STREET NW,20015.0,3,2,1.0,949900.0
NW,6623 31ST PLACE NW,20015.0,3,2,1.0,905000.0
NW,6626 31ST PLACE NW,20015.0,4,3,1.0,815000.0
NW,6101 29TH STREET NW,20015.0,5,3,1.0,1045000.0
NW,6100 NEBRASKA AVENUE NW,20015.0,4,2,1.0,875000.0
NW,2701 RITTENHOUSE STREET NW,20015.0,4,3,1.0,925000.0
NW,5601 30TH STREET NW,20015.0,4,4,1.0,650000.0
NW,5604 29TH STREET NW,20015.0,3,2,1.0,870000.0
NW,2926 TENNYSON STREET NW,20015.0,5,4,1.0,1250000.0
NW,6270 29TH STREET NW,20015.0,3,3,1.0,899900.0
NW,3201 CATHEDRAL AVENUE NW,20008.0,6,4,2.0,2100000.0
NW,2813 CATHEDRAL AVENUE NW,20008.0,5,4,1.0,1530000.0
NW,2939 28TH STREET NW,20008.0,3,3,1.0,1285000.0
NW,6100 29TH STREET NW,20015.0,3,2,1.0,829000.0
NW,6262 29TH STREET NW,20015.0,4,4,1.0,1660000.0
NW,2737 WOODLEY PLACE NW,20008.0,4,3,2.0,1350000.0
NW,3131 CLEVELAND AVENUE NW,20008.0,4,4,1.0,1839000.0
NW,3116 WOODLAND DRIVE NW,20008.0,4,4,1.0,2625000.0
NW,2933 BENTON PLACE NW,20008.0,8,8,2.0,7785000.0
NW,2817 WOODLAND DRIVE NW,20008.0,6,5,2.0,14000000.0
NW,2809 BRANDYWINE STREET NW,20008.0,4,3,1.0,1165000.0
NW,2446 BELMONT ROAD NW,20008.0,9,8,1.0,8100000.0
NW,2749 WOODLEY PLACE NW,20008.0,4,3,1.0,1240000.0
NW,4530 BROAD BRANCH ROAD NW,20008.0,4,3,1.0,1400000.0
NW,4536 BROAD BRANCH ROAD NW,20008.0,4,4,1.0,1449000.0
NW,3040 LEGATION STREET NW,20015.0,4,3,1.0,968500.0
NW,6310 OREGON AVENUE NW,20015.0,4,3,1.0,995000.0
NW,2717 TENNYSON STREET NW,20015.0,3,4,1.0,1186560.0
NW,2815 ELLICOTT STREET NW,20008.0,5,3,1.0,1460000.0
NW,2819 ELLICOTT STREET NW,20008.0,4,4,1.0,1594000.0
NW,5365 29TH STREET NW,20015.0,5,5,1.0,1575000.0
NW,5446 30TH STREET NW,20015.0,4,3,1.0,1023000.0
NW,2911 29TH STREET NW,20008.0,3,3,1.0,1503000.0
NW,2901 28TH STREET NW,20008.0,3,2,1.0,1325000.0
NW,2449 TRACY PLACE NW,20008.0,6,6,2.0,5500000.0
NW,2735 CONNECTICUT AVENUE NW,20008.0,4,2,1.0,1200000.0
NW,2748 WOODLEY PLACE NW,20008.0,3,2,1.0,935000.0
NW,3014 CLEVELAND AVENUE NW,20008.0,3,3,1.0,1849000.0
NW,4515 29TH STREET NW,20008.0,6,3,2.0,1615000.0
NW,2801 CHESAPEAKE STREET NW,20008.0,6,4,2.0,2375000.0
NW,2774 UNICORN LANE NW,20015.0,3,2,1.0,930000.0
NW,2718 WOODLEY PLACE NW,20008.0,4,3,2.0,1320000.0
NW,2710 WOODLEY PLACE NW,20008.0,3,3,1.0,1300000.0
NW,5467 31ST STREET NW,20015.0,3,3,1.0,1138000.0
NW,3207 MACOMB STREET NW,20008.0,5,3,1.0,1310000.0
NW,3270 ABERFOYLE PLACE NW,20015.0,4,3,1.0,1149000.0
NW,3284 ABERFOYLE PLACE NW,20015.0,3,3,1.0,860000.0
NW,3013 CATHEDRAL AVENUE NW,20008.0,4,3,1.0,1460000.0
NW,2653 WOODLEY ROAD NW,20008.0,5,4,1.0,1400000.0
NW,2617 WOODLEY PLACE NW,20008.0,5,3,2.0,2100000.0
NW,2749 MACOMB STREET NW,20008.0,4,4,1.0,1699900.0
NW,2850 WOODLAND DRIVE NW,20008.0,7,7,3.0,10750000.0
NW,3017 GATES ROAD NW,20008.0,4,5,1.0,1800000.0
NW,3120 CHESAPEAKE STREET NW,20008.0,6,4,1.0,1640000.0
NW,2738 UNICORN LANE NW,20015.0,3,2,1.0,975000.0
NW,5717 32ND STREET NW,20015.0,5,4,1.0,1640000.0
NW,5423 32ND STREET NW,20015.0,6,3,1.0,1172500.0
NW,5539 30TH PLACE NW,20015.0,3,2,1.0,850000.0
NW,3001 LEGATION STREET NW,20015.0,4,2,1.0,1080000.0
NW,2935 NORTHAMPTON STREET NW,20015.0,4,2,1.0,960000.0
NW,3278 ABERFOYLE PLACE NW,20015.0,5,3,2.0,985000.0
NW,3017 CORTLAND PLACE NW,20008.0,5,4,1.0,2350000.0
NW,2632 GARFIELD STREET NW,20008.0,6,6,2.0,2175000.0
NW,2626 GARFIELD STREET NW,20008.0,6,2,1.0,1338000.0
NW,2803 28TH STREET NW,20008.0,3,2,1.0,1220000.0
NW,6653 BARNABY STREET NW,20015.0,4,3,1.0,1125000.0
NW,2318 20TH STREET NW,20009.0,3,3,1.0,1330000.0
NW,2850 28TH STREET NW,20008.0,5,4,1.0,1725000.0
NW,6224 30TH STREET NW,20015.0,5,4,1.0,1415000.0
NW,3241 R STREET NW,20007.0,5,3,1.0,4000000.0
NW,2244 CATHEDRAL AVENUE NW,20008.0,6,3,2.0,1500000.0
NW,2230 CATHEDRAL AVENUE NW,20008.0,4,4,1.0,1665000.0
NW,2220 CATHEDRAL AVENUE NW,20008.0,4,3,1.0,1503000.0
NW,6212 30TH STREET NW,20015.0,4,3,1.0,975000.0
NW,6118 30TH STREET NW,20015.0,3,2,1.0,905000.0
NW,2915 RITTENHOUSE STREET NW,20015.0,4,3,2.0,800000.0
NW,3447 17TH STREET NW,20010.0,2,2,1.0,730000.0
NW,3413 BROWN STREET NW,20010.0,4,3,2.0,1060000.0
NW,1839 CALIFORNIA STREET NW,20009.0,5,3,2.0,1650000.0
NW,1859 CALIFORNIA STREET NW,20009.0,6,4,2.0,2125000.0
NW,3176 UPLAND TERRACE NW,20015.0,3,3,1.0,1081500.0
NW,6377 31ST PLACE NW,20015.0,4,2,1.0,725000.0
NW,6312 31ST STREET NW,20015.0,3,2,1.0,512387.0
NW,1709 IRVING STREET NW,20010.0,5,3,2.0,1213200.0
NW,1731 IRVING STREET NW,20010.0,4,3,1.0,1280000.0
NW,1745 IRVING STREET NW,20010.0,5,3,1.0,1160000.0
NW,2729 UNICORN LANE NW,20015.0,3,3,1.0,915000.0
NW,6427 BARNABY STREET NW,20015.0,4,2,1.0,838600.0
NW,6016 NEBRASKA AVENUE NW,20015.0,4,2,1.0,1000001.0
NW,1676 IRVING STREET NW,20010.0,3,3,3.0,1250000.0
NW,3019 OLIVER STREET NW,20015.0,3,3,1.0,995000.0
NW,3039 OLIVER STREET NW,20015.0,4,2,1.0,1130000.0
NW,3077 CHESTNUT STREET NW,20015.0,4,3,1.0,830000.0
NW,1939 LAMONT STREET NW,20010.0,4,3,2.0,1050000.0
NW,6111 UTAH AVENUE NW,20015.0,4,2,1.0,905000.0
NW,3015 OREGON KNOLLS DRIVE NW,20015.0,5,3,1.0,1099000.0
NW,7028 31ST STREET NW,20015.0,4,4,1.0,783000.0
NW,7059 WYNDALE STREET NW,20015.0,3,4,1.0,1045000.0
NW,1832 24TH STREET NW,20008.0,3,4,2.0,5500000.0
NW,3119 PATTERSON PLACE NW,20015.0,3,3,1.0,790000.0
NW,3009 DANIEL LANE NW,20015.0,4,3,1.0,909000.0
NW,1809 PHELPS PLACE NW,20008.0,4,4,1.0,2500000.0
NW,3137 PATTERSON STREET NW,20015.0,4,2,1.0,992000.0
NW,2356 CHAMPLAIN STREET NW,20009.0,3,2,1.0,675000.0
NW,1624 HOBART STREET NW,20009.0,4,2,1.0,1380000.0
NW,2121 S STREET NW,20008.0,5,4,1.0,2900000.0
NW,1830 IRVING STREET NW,20010.0,4,2,2.0,1200000.0
NW,5873 NEBRASKA AVENUE NW,20015.0,4,3,1.0,920000.0
NW,5915 NEBRASKA AVENUE NW,20015.0,4,3,1.0,882500.0
NW,2329 CALIFORNIA STREET NW,20008.0,6,5,1.0,5500000.0
NW,2022 KLINGLE ROAD NW,20010.0,4,2,1.0,750000.0
NW,2020 KLINGLE ROAD NW,20010.0,4,4,1.0,765000.0
NW,1774 HOBART STREET NW,20009.0,3,2,1.0,965000.0
NW,3141 19TH STREET NW,20010.0,3,2,1.0,1047000.0
NW,3149 19TH STREET NW,20010.0,4,2,2.0,1213000.0
NW,2334 MASSACHUSETTS AVENUE NW,20008.0,3,2,1.0,1585000.0
NW,2302 KALORAMA ROAD NW,20008.0,5,3,1.0,2553000.0
NW,3213 ADAMS MILL ROAD NW,20010.0,5,3,2.0,1435000.0
NW,1864 INGLESIDE TERRACE NW,20010.0,5,3,2.0,1140000.0
NW,1860 INGLESIDE TERRACE NW,20010.0,4,4,2.0,1237500.0
NW,1852 INGLESIDE TERRACE NW,20010.0,5,3,2.0,1100000.0
NW,1814 INGLESIDE TERRACE NW,20010.0,4,2,1.0,1075000.0
NW,2237 Q STREET NW,20008.0,4,4,1.0,2150000.0
NW,6353 31ST PLACE NW,20015.0,4,3,1.0,1275000.0
NW,3111 RITTENHOUSE STREET NW,20015.0,6,3,1.0,1200000.0
NW,3115 RITTENHOUSE STREET NW,20015.0,4,3,1.0,1345000.0
NW,1928 BILTMORE STREET NW,20009.0,6,3,2.0,1750000.0
NW,6605 32ND STREET NW,20015.0,3,2,1.0,960000.0
NW,6931 33RD STREET NW,20015.0,3,2,1.0,797500.0
NW,1656 IRVING STREET NW,20010.0,4,2,1.0,1132500.0
NW,1663 HARVARD STREET NW,20009.0,3,2,1.0,1200000.0
NW,1707 HARVARD STREET NW,20009.0,2,2,1.0,870000.0
NW,82 KALORAMA CIRCLE NW,20008.0,6,4,1.0,2625000.0
NW,2023 PARK ROAD NW,20010.0,6,4,1.0,1500000.0
NW,3148 19TH STREET NW,20010.0,5,3,2.0,1300000.0
NW,3140 19TH STREET NW,20010.0,4,2,2.0,339222.0
NW,3106 19TH STREET NW,20010.0,3,2,1.0,935000.0
NW,6617 32ND PLACE NW,20015.0,4,3,1.0,870000.0
NW,2009 PARK ROAD NW,20010.0,5,2,1.0,1055000.0
NW,1865 NEWTON STREET NW,20010.0,4,4,3.0,1310000.0
NW,1819 NEWTON STREET NW,20010.0,5,4,2.0,1110000.0
NW,1841 NEWTON STREET NW,20010.0,4,3,1.0,1200000.0
NW,2127 R STREET NW,20008.0,6,6,2.0,2895000.0
NW,3139 TENNYSON STREET NW,20015.0,3,2,1.0,1000000.0
NW,6125 32ND STREET NW,20015.0,3,2,1.0,874999.0
NW,6144 31ST STREET NW,20015.0,3,1,1.0,775000.0
NW,6147 31ST PLACE NW,20015.0,4,3,1.0,1018000.0
NW,1829 KALORAMA ROAD NW,20009.0,7,3,1.0,1239000.0
NW,1802 WYOMING AVENUE NW,20009.0,4,4,2.0,1504500.0
NW,2818 RITTENHOUSE STREET NW,20015.0,4,3,1.0,1069000.0
NW,7049 WESTERN AVENUE NW,20015.0,4,4,1.0,1065000.0
NW,6950 32ND STREET NW,20015.0,4,3,1.0,970000.0
NW,7219 WESTERN AVENUE NW,20015.0,4,3,1.0,750000.0
NW,1619 IRVING STREET NW,20010.0,3,2,2.0,1180000.0
NW,1623 IRVING STREET NW,20010.0,4,3,2.0,1416000.0
NW,1631 IRVING STREET NW,20010.0,5,4,1.0,1315000.0
NW,1705 IRVING STREET NW,20010.0,4,3,1.0,1290000.0
NW,1820 PARK ROAD NW,20010.0,3,2,1.0,1005000.0
NW,1701 HARVARD STREET NW,20009.0,3,2,1.0,1000000.0
NW,2229 CALIFORNIA STREET NW,20008.0,4,3,1.0,1900000.0
NW,1827 PHELPS PLACE NW,20008.0,5,5,1.0,2050000.0
NW,1817 LAMONT STREET NW,20010.0,5,2,1.0,1000000.0
NW,1831 LAMONT STREET NW,20010.0,5,3,2.0,1544750.0
NW,2011 PARK ROAD NW,20010.0,5,3,1.0,205000.0
NW,3226 19TH STREET NW,20010.0,5,4,2.0,1414000.0
NW,3121 ADAMS MILL ROAD NW,20010.0,4,3,1.0,1115000.0
NW,1743 22ND STREET NW,20008.0,8,6,1.0,5350000.0
NW,2200 DECATUR PLACE NW,20008.0,5,4,2.0,2400000.0
NW,2232 DECATUR PLACE NW,20008.0,3,4,3.0,1450000.0
NW,2224 DECATUR PLACE NW,20008.0,4,4,3.0,1650000.0
NW,2206 DECATUR PLACE NW,20008.0,3,2,1.0,2175000.0
NW,1718 HOBART STREET NW,20009.0,4,3,2.0,1250000.0
NW,1402 QUINCY STREET NW,20011.0,3,2,1.0,755000.0
NW,1416 QUINCY STREET NW,20011.0,4,3,1.0,960000.0
NW,1414 QUINCY STREET NW,20011.0,4,2,1.0,700000.0
NW,1410 BUCHANAN STREET NW,20011.0,4,3,1.0,835000.0
NW,4120 18TH STREET NW,20011.0,5,3,1.0,925000.0
NW,1875 TAYLOR STREET NW,20011.0,4,3,1.0,1050000.0
NW,1801 TAYLOR STREET NW,20011.0,3,2,1.0,850000.0
NW,1833 TAYLOR STREET NW,20011.0,5,3,1.0,1120000.0
NW,1810 IRVING STREET NW,20010.0,3,1,1.0,832000.0
NW,4509 15TH STREET NW,20011.0,4,3,2.0,959000.0
NW,1407 BUCHANAN STREET NW,20011.0,4,3,1.0,865000.0
NW,1423 BUCHANAN STREET NW,20011.0,5,3,2.0,610000.0
NW,1508 PARK ROAD NW,20010.0,6,2,1.0,1125000.0
NW,2007 TRUMBULL TERRACE NW,20011.0,5,4,1.0,1950000.0
NW,3548 HERTFORD PLACE NW,20010.0,4,2,1.0,762000.0
NW,3519 16TH STREET NW,20010.0,3,3,1.0,925000.0
NW,2815 18TH STREET NW,20009.0,3,2,1.0,999000.0
NW,1818 KILBOURNE PLACE NW,20010.0,5,3,1.0,1000000.0
NW,1522 ALLISON STREET NW,20011.0,3,3,1.0,875000.0
NW,1520 BUCHANAN STREET NW,20011.0,4,3,1.0,950000.0
NW,4514 15TH STREET NW,20011.0,3,1,1.0,500000.0
NW,1520 MONROE STREET NW,20010.0,4,3,2.0,1099900.0
NW,1808 PARK ROAD NW,20010.0,6,2,1.0,1138000.0
NW,1650 NEWTON STREET NW,20010.0,4,3,2.0,835000.0
NW,1424 BELMONT STREET NW,20009.0,8,4,1.0,1549000.0
NW,1875 MONROE STREET NW,20010.0,3,2,1.0,850699.0
NW,1729 PARK ROAD NW,20010.0,6,4,2.0,1565000.0
NW,3412 BROWN STREET NW,20010.0,3,2,2.0,825000.0
NW,2515 CLIFFBOURNE PLACE NW,20009.0,6,5,2.0,1400000.0
NW,1831 MINTWOOD PLACE NW,20009.0,8,4,2.0,1595000.0
NW,2302 17TH STREET NW,20009.0,3,3,2.0,1355000.0
NW,2333 17TH STREET NW,20009.0,2,1,1.0,705000.0
NW,1834 ONTARIO PLACE NW,20009.0,5,2,1.0,985000.0
NW,1430 PARKWOOD PLACE NW,20010.0,3,3,1.0,716000.0
NW,5331 16TH STREET NW,20011.0,4,3,1.0,1370000.0
NW,1745 HOBART STREET NW,20009.0,3,2,1.0,777000.0
NW,1726 KENYON STREET NW,20010.0,5,3,2.0,950000.0
NW,1822 KENYON STREET NW,20010.0,4,3,1.0,1051000.0
NW,1748 KILBOURNE PLACE NW,20010.0,3,1,1.0,868000.0
NW,1711 KENYON STREET NW,20010.0,4,2,1.0,795000.0
NW,1723 KENYON STREET NW,20010.0,4,2,1.0,1010000.0
NW,2560 UNIVERSITY PLACE NW,20009.0,3,3,3.0,1125000.0
NW,4706 17TH STREET NW,20011.0,6,4,2.0,1497000.0
NW,1740 PARK ROAD NW,20010.0,6,4,2.0,1365000.0
NW,1751 PARK ROAD NW,20010.0,5,3,1.0,1445000.0
NW,3339 18TH STREET NW,20010.0,5,3,2.0,950000.0
NW,3343 18TH STREET NW,20010.0,4,2,1.0,1176000.0
NW,2615 UNIVERSITY PLACE NW,20009.0,3,1,1.0,500000.0
NW,2003 KLINGLE ROAD NW,20010.0,5,3,2.0,1111000.0
NW,2021 ROSEMOUNT AVENUE NW,20010.0,4,3,1.0,1070000.0
NW,5452 27TH STREET NW,20015.0,4,3,1.0,1195000.0
NW,5724 OREGON AVENUE NW,20015.0,3,3,1.0,809000.0
